issue_id,issue_name,when,action,what,user,milestone_id,milestone,description,milestone_user,ctime,dtime,closetime,status
21,interesting patterns in your work,2017-03-18T15:15:59Z,closed,,user1
11,Use Python News API to summarize an article,2017-02-07T18:58:33Z,milestoned,,user2,4,Get Server Side framework up and running,Get basic features up and running. Needs website that can handle periodic news updates.,ZacheryThomas,2017-02-06T20:00:07Z,2017-02-28T08:00:00Z,2017-04-11T21:40:55Z,closed
11,Use Python News API to summarize an article,2017-02-18T15:45:04Z,assigned,,user2,4,Get Server Side framework up and running,Get basic features up and running. Needs website that can handle periodic news updates.,ZacheryThomas,2017-02-06T20:00:07Z,2017-02-28T08:00:00Z,2017-04-11T21:40:55Z,closed
11,Use Python News API to summarize an article,2017-02-18T15:45:44Z,labeled,Feature,user2,4,Get Server Side framework up and running,Get basic features up and running. Needs website that can handle periodic news updates.,ZacheryThomas,2017-02-06T20:00:07Z,2017-02-28T08:00:00Z,2017-04-11T21:40:55Z,closed
11,Use Python News API to summarize an article,2017-02-23T17:14:27Z,closed,,user2,4,Get Server Side framework up and running,Get basic features up and running. Needs website that can handle periodic news updates.,ZacheryThomas,2017-02-06T20:00:07Z,2017-02-28T08:00:00Z,2017-04-11T21:40:55Z,closed
10,Create Flask App with Login,2017-02-07T18:56:37Z,milestoned,,user2,4,Get Server Side framework up and running,Get basic features up and running. Needs website that can handle periodic news updates.,ZacheryThomas,2017-02-06T20:00:07Z,2017-02-28T08:00:00Z,2017-04-11T21:40:55Z,closed
10,Create Flask App with Login,2017-02-07T22:07:39Z,assigned,,user3,4,Get Server Side framework up and running,Get basic features up and running. Needs website that can handle periodic news updates.,ZacheryThomas,2017-02-06T20:00:07Z,2017-02-28T08:00:00Z,2017-04-11T21:40:55Z,closed
10,Create Flask App with Login,2017-02-23T17:18:34Z,closed,,user1,4,Get Server Side framework up and running,Get basic features up and running. Needs website that can handle periodic news updates.,ZacheryThomas,2017-02-06T20:00:07Z,2017-02-28T08:00:00Z,2017-04-11T21:40:55Z,closed
9,Brainstorming for project implementation methodology,2017-02-07T18:37:52Z,milestoned,,user1,4,Get Server Side framework up and running,Get basic features up and running. Needs website that can handle periodic news updates.,ZacheryThomas,2017-02-06T20:00:07Z,2017-02-28T08:00:00Z,2017-04-11T21:40:55Z,closed
9,Brainstorming for project implementation methodology,2017-02-07T18:59:13Z,milestoned,,user2,4,Get Server Side framework up and running,Get basic features up and running. Needs website that can handle periodic news updates.,ZacheryThomas,2017-02-06T20:00:07Z,2017-02-28T08:00:00Z,2017-04-11T21:40:55Z,closed
9,Brainstorming for project implementation methodology,2017-02-07T18:59:13Z,demilestoned,,user2,4,Get Server Side framework up and running,Get basic features up and running. Needs website that can handle periodic news updates.,ZacheryThomas,2017-02-06T20:00:07Z,2017-02-28T08:00:00Z,2017-04-11T21:40:55Z,closed
9,Brainstorming for project implementation methodology,2017-02-07T18:59:57Z,demilestoned,,user2,4,Get Server Side framework up and running,Get basic features up and running. Needs website that can handle periodic news updates.,ZacheryThomas,2017-02-06T20:00:07Z,2017-02-28T08:00:00Z,2017-04-11T21:40:55Z,closed
9,Brainstorming for project implementation methodology,2017-02-07T18:59:57Z,milestoned,,user2,4,Get Server Side framework up and running,Get basic features up and running. Needs website that can handle periodic news updates.,ZacheryThomas,2017-02-06T20:00:07Z,2017-02-28T08:00:00Z,2017-04-11T21:40:55Z,closed
9,Brainstorming for project implementation methodology,2017-02-21T06:47:01Z,closed,,user1,4,Get Server Side framework up and running,Get basic features up and running. Needs website that can handle periodic news updates.,ZacheryThomas,2017-02-06T20:00:07Z,2017-02-28T08:00:00Z,2017-04-11T21:40:55Z,closed
2,Two way text based communication problem between mobile and web server,2017-02-07T18:34:26Z,closed,,user2
5,1/21/17 Meeting Minutes,2017-02-07T18:32:32Z,closed,,user1
5,1/21/17 Meeting Minutes,2017-02-18T15:38:16Z,labeled,Meeting,user2
5,1/21/17 Meeting Minutes,2017-02-18T15:42:03Z,renamed,,user2
12,Publish text to Facebook Page using API,2017-02-07T19:14:54Z,milestoned,,user2,5,Explore feasibility of automatic posts to Twitter and Facebook page,"Need to use Twitter and Facebook APIs to post to respective pages. May also explore adding media (images, video) as well.",ZacheryThomas,2017-02-06T20:00:50Z,2017-02-28T08:00:00Z,2017-04-11T21:40:58Z,closed
12,Publish text to Facebook Page using API,2017-02-07T19:14:54Z,assigned,,user2,5,Explore feasibility of automatic posts to Twitter and Facebook page,"Need to use Twitter and Facebook APIs to post to respective pages. May also explore adding media (images, video) as well.",ZacheryThomas,2017-02-06T20:00:50Z,2017-02-28T08:00:00Z,2017-04-11T21:40:58Z,closed
12,Publish text to Facebook Page using API,2017-02-08T21:45:58Z,closed,,user2,5,Explore feasibility of automatic posts to Twitter and Facebook page,"Need to use Twitter and Facebook APIs to post to respective pages. May also explore adding media (images, video) as well.",ZacheryThomas,2017-02-06T20:00:50Z,2017-02-28T08:00:00Z,2017-04-11T21:40:58Z,closed
6,1/23/17 Meeting Minutes,2017-02-07T18:34:08Z,closed,,user2
6,1/23/17 Meeting Minutes,2017-02-18T15:37:59Z,labeled,Meeting,user2
3,Three different solutions,2017-02-07T18:32:23Z,closed,,user1
1,News API which automatically categorizes the news articles,2017-02-07T18:32:08Z,closed,,user1
13,Use Twitter API to post messages from Python script.,2017-02-18T15:32:14Z,assigned,,user2,5,Explore feasibility of automatic posts to Twitter and Facebook page,"Need to use Twitter and Facebook APIs to post to respective pages. May also explore adding media (images, video) as well.",ZacheryThomas,2017-02-06T20:00:50Z,2017-02-28T08:00:00Z,2017-04-11T21:40:58Z,closed
13,Use Twitter API to post messages from Python script.,2017-02-18T15:32:14Z,milestoned,,user2,5,Explore feasibility of automatic posts to Twitter and Facebook page,"Need to use Twitter and Facebook APIs to post to respective pages. May also explore adding media (images, video) as well.",ZacheryThomas,2017-02-06T20:00:50Z,2017-02-28T08:00:00Z,2017-04-11T21:40:58Z,closed
13,Use Twitter API to post messages from Python script.,2017-02-18T15:33:37Z,closed,,user2,5,Explore feasibility of automatic posts to Twitter and Facebook page,"Need to use Twitter and Facebook APIs to post to respective pages. May also explore adding media (images, video) as well.",ZacheryThomas,2017-02-06T20:00:50Z,2017-02-28T08:00:00Z,2017-04-11T21:40:58Z,closed
7,1/23/17 Personal Interviews Ideas,2017-02-07T18:34:13Z,closed,,user1
7,1/23/17 Personal Interviews Ideas,2017-02-18T15:38:26Z,labeled,Meeting,user2
8,Possible Papers,2017-02-07T18:34:01Z,closed,,user2
4,Personalized News Feed,2017-01-18T20:08:13Z,assigned,,user4
4,Personalized News Feed,2017-02-07T18:34:16Z,closed,,user2
